name,row,ciclo,cve_plantel,cve_programa,modalidad,egresados_h,egresados_m,egresados_nb,egresados_t,e_discapacidad_h,e_discapacidad_m,e_discapacidad_nb,e_discapacidad_t,e_habla_indigena_h,e_habla_indigena_m,e_habla_indigena_nb,e_habla_indigena_t,titulados_h,titulados_m,titulados_nb,titulados_t,ti_discapacidad_h,ti_discapacidad_m,ti_discapacidad_nb,ti_discapacidad_t,ti_habla_indigena_h,ti_habla_indigena_m,ti_habla_indigena_nb,ti_habla_indigena_t,disc_vis_baja_vision_h,disc_vis_baja_vision_m,disc_vis_baja_vision_nb,disc_vis_baja_vision_t,disc_vis_ceguera_h,disc_vis_ceguera_m,disc_vis_ceguera_nb,disc_vis_ceguera_t,disc_psicosocial_h,disc_psicosocial_m,disc_psicosocial_nb,disc_psicosocial_t,discapacidad_h,discapacidad_m,discapacidad_nb,discapacidad_t,habla_indigena_h,habla_indigena_m,habla_indigena_nb,habla_indigena_t
949 2022-2023 14USU0220M 8031200023,949,2022-2023,14USU0220M,8031200023,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
950 2022-2023 14USU0220M 8095200001,950,2022-2023,14USU0220M,8095200001,Escolarizada,1,0,,1,,,,0,,,,0,2,2,,4,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
951 2022-2023 14USU0221L 7012604064,951,2022-2023,14USU0221L,7012604064,Escolarizada,5,3,,8,,,,0,,,,0,2,3,,5,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
952 2022-2023 14USU0221L 7022500032,952,2022-2023,14USU0221L,7022500032,Escolarizada,0,1,,1,,,,0,,,,0,0,0,,0,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
953 2022-2023 14USU0221L 7071000035,953,2022-2023,14USU0221L,7071000035,Escolarizada,2,1,,3,,,,0,,,,0,0,0,,0,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
954 2022-2023 14USU0221L 8071000002,954,2022-2023,14USU0221L,8071000002,Escolarizada,4,3,,7,,,,0,,,,0,9,0,,9,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
955 2022-2023 14USU0230T 6051100001,955,2022-2023,14USU0230T,6051100001,Escolarizada,3,2,,5,,,,0,,,,0,1,2,,3,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
956 2022-2023 14USU0230T 6091301004,956,2022-2023,14USU0230T,6091301004,Escolarizada,26,67,,93,,,,0,,,,0,23,58,,81,,,,0,,,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,,,,1
957 2022-2023 14USU0230T 6091301005,957,2022-2023,14USU0230T,6091301005,Escolarizada,1,0,,1,,,,0,,,,0,0,0,,0,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
958 2022-2023 14USU0230T 6091301008,958,2022-2023,14USU0230T,6091301008,Escolarizada,5,4,,9,,,,1,,,,0,2,5,,7,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
959 2022-2023 14USU0230T 6091302001,959,2022-2023,14USU0230T,6091302001,Escolarizada,2,7,,9,,,,0,,,,0,7,4,,11,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
960 2022-2023 14USU0230T 6091304001,960,2022-2023,14USU0230T,6091304001,Escolarizada,6,4,,10,,,,0,,,,0,15,6,,21,,,,0,,,,0,1,0,,1,0,0,,0,0,0,,0,1,0,,1,,,,0
961 2022-2023 14USU0230T 6091304018,961,2022-2023,14USU0230T,6091304018,Escolarizada,2,0,,2,,,,0,,,,0,3,0,,3,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
962 2022-2023 14USU0230T 6091305002,962,2022-2023,14USU0230T,6091305002,Escolarizada,20,8,,28,,,,1,,,,0,27,10,,37,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,1
963 2022-2023 14USU0230T 6091306001,963,2022-2023,14USU0230T,6091306001,Escolarizada,1,1,,2,,,,0,,,,0,6,1,,7,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
964 2022-2023 14USU0230T 6091307001,964,2022-2023,14USU0230T,6091307001,Escolarizada,9,0,,9,,,,0,,,,0,6,0,,6,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
965 2022-2023 14USU0230T 6091308001,965,2022-2023,14USU0230T,6091308001,Escolarizada,2,2,,4,,,,0,,,,0,3,3,,6,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
966 2022-2023 14USU0230T 6091309002,966,2022-2023,14USU0230T,6091309002,Escolarizada,16,5,,21,,,,0,,,,0,14,5,,19,,,,0,,,,0,0,2,,2,0,0,,0,0,0,,0,0,2,,2,,,,0
967 2022-2023 14USU0230T 6091310001,967,2022-2023,14USU0230T,6091310001,Escolarizada,9,22,,31,,,,0,,,,0,5,28,,33,,,,0,,,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
968 2022-2023 14USU0230T 6091310002,968,2022-2023,14USU0230T,6091310002,Escolarizada,1,3,,4,,,,1,,,,0,1,0,,1,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
969 2022-2023 14USU0230T 6091311001,969,2022-2023,14USU0230T,6091311001,Escolarizada,11,8,,19,,,,0,,,,0,4,11,,15,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
970 2022-2023 14USU0230T 6091312001,970,2022-2023,14USU0230T,6091312001,Escolarizada,6,5,,11,,,,0,,,,0,12,7,,19,,,,1,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
971 2022-2023 14USU0230T 6091313001,971,2022-2023,14USU0230T,6091313001,Escolarizada,3,1,,4,,,,0,,,,0,2,0,,2,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
972 2022-2023 14USU0230T 6091313004,972,2022-2023,14USU0230T,6091313004,Escolarizada,6,1,,7,,,,0,,,,0,5,5,,10,,,,0,,,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,,,,0
973 2022-2023 14USU0230T 6091313008,973,2022-2023,14USU0230T,6091313008,Escolarizada,1,1,,2,,,,0,,,,0,2,1,,3,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
974 2022-2023 14USU0230T 6091314001,974,2022-2023,14USU0230T,6091314001,Escolarizada,2,4,,6,,,,0,,,,0,1,5,,6,,,,0,,,,0,1,0,,1,0,0,,0,0,0,,0,1,0,,1,,,,0
975 2022-2023 14USU0230T 6091315001,975,2022-2023,14USU0230T,6091315001,Escolarizada,9,10,,19,,,,1,,,,0,14,17,,31,,,,0,,,,0,1,2,,3,0,0,,0,0,0,,0,1,2,,3,,,,0
976 2022-2023 14USU0230T 6091316002,976,2022-2023,14USU0230T,6091316002,Escolarizada,19,38,,57,,,,0,,,,0,14,31,,45,,,,0,,,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,,,,0
977 2022-2023 14USU0230T 6091316004,977,2022-2023,14USU0230T,6091316004,Escolarizada,5,7,,12,,,,0,,,,0,4,1,,5,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
978 2022-2023 14USU0230T 6091316007,978,2022-2023,14USU0230T,6091316007,Escolarizada,5,1,,6,,,,0,,,,0,4,5,,9,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
979 2022-2023 14USU0230T 6091317001,979,2022-2023,14USU0230T,6091317001,Escolarizada,4,6,,10,,,,0,,,,0,3,3,,6,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
980 2022-2023 14USU0230T 6091317003,980,2022-2023,14USU0230T,6091317003,Escolarizada,0,2,,2,,,,0,,,,0,0,0,,0,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
981 2022-2023 14USU0230T 6091317009,981,2022-2023,14USU0230T,6091317009,Escolarizada,0,3,,3,,,,0,,,,0,1,2,,3,,,,0,,,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,,,,0
982 2022-2023 14USU0230T 6091318001,982,2022-2023,14USU0230T,6091318001,Escolarizada,10,1,,11,,,,0,,,,0,1,2,,3,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
983 2022-2023 14USU0230T 6091318002,983,2022-2023,14USU0230T,6091318002,Escolarizada,0,4,,4,,,,0,,,,0,4,3,,7,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
984 2022-2023 14USU0230T 6091319001,984,2022-2023,14USU0230T,6091319001,Escolarizada,3,5,,8,,,,0,,,,0,3,2,,5,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
985 2022-2023 14USU0230T 6091319004,985,2022-2023,14USU0230T,6091319004,Escolarizada,1,7,,8,,,,1,,,,0,3,2,,5,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
986 2022-2023 14USU0230T 6091321003,986,2022-2023,14USU0230T,6091321003,Escolarizada,11,4,,15,,,,1,,,,0,7,9,,16,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
987 2022-2023 14USU0230T 6091322003,987,2022-2023,14USU0230T,6091322003,Escolarizada,6,12,,18,,,,0,,,,0,4,8,,12,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
988 2022-2023 14USU0230T 6091323001,988,2022-2023,14USU0230T,6091323001,Escolarizada,31,17,,48,,,,1,,,,0,23,12,,35,,,,0,,,,0,1,2,,3,0,1,,1,0,0,,0,1,3,,4,,,,0
989 2022-2023 14USU0230T 6091323002,989,2022-2023,14USU0230T,6091323002,Escolarizada,0,0,,0,,,,0,,,,0,1,2,,3,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
990 2022-2023 14USU0230T 6091323004,990,2022-2023,14USU0230T,6091323004,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
991 2022-2023 14USU0230T 6091325001,991,2022-2023,14USU0230T,6091325001,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
992 2022-2023 14USU0230T 6091325002,992,2022-2023,14USU0230T,6091325002,Escolarizada,2,4,,6,,,,0,,,,0,4,2,,6,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
993 2022-2023 14USU0230T 6091326001,993,2022-2023,14USU0230T,6091326001,Escolarizada,61,93,,154,,,,5,,,,0,41,51,,92,,,,0,,,,1,3,2,,5,0,0,,0,0,0,,0,3,2,,5,,,,0
994 2022-2023 14USU0230T 6091327002,994,2022-2023,14USU0230T,6091327002,Escolarizada,25,11,,36,,,,0,,,,0,21,17,,38,,,,0,,,,0,4,3,,7,0,1,,1,0,0,,0,4,4,,8,,,,0
995 2022-2023 14USU0230T 6091329001,995,2022-2023,14USU0230T,6091329001,Escolarizada,8,3,,11,,,,1,,,,1,2,5,,7,,,,0,,,,0,1,1,,2,0,0,,0,0,0,,0,1,1,,2,,,,0
996 2022-2023 14USU0230T 6091331003,996,2022-2023,14USU0230T,6091331003,Escolarizada,14,9,,23,,,,0,,,,0,13,13,,26,,,,0,,,,0,1,0,,1,0,0,,0,0,0,,0,1,0,,1,,,,2
997 2022-2023 14USU0230T 6091332001,997,2022-2023,14USU0230T,6091332001,Escolarizada,5,1,,6,,,,0,,,,0,5,6,,11,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
998 2022-2023 14USU0230T 6091334001,998,2022-2023,14USU0230T,6091334001,Escolarizada,4,4,,8,,,,0,,,,0,5,0,,5,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
999 2022-2023 14USU0230T 6091335001,999,2022-2023,14USU0230T,6091335001,Escolarizada,7,11,,18,,,,0,,,,0,6,11,,17,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,,,,0
1000 2022-2023 14USU0230T 6091335003,1000,2022-2023,14USU0230T,6091335003,Escolarizada,4,0,,4,,,,0,,,,0,0,0,,0,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1001 2022-2023 14USU0230T 6091336001,1001,2022-2023,14USU0230T,6091336001,Escolarizada,4,0,,4,,,,0,,,,0,10,1,,11,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1002 2022-2023 14USU0230T 6091336005,1002,2022-2023,14USU0230T,6091336005,Escolarizada,8,0,,8,,,,0,,,,0,5,4,,9,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1003 2022-2023 14USU0230T 6091336007,1003,2022-2023,14USU0230T,6091336007,Escolarizada,0,0,,0,,,,0,,,,0,1,3,,4,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1004 2022-2023 14USU0230T 6091336009,1004,2022-2023,14USU0230T,6091336009,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1005 2022-2023 14USU0230T 6091336013,1005,2022-2023,14USU0230T,6091336013,Escolarizada,2,1,,3,,,,0,,,,0,1,3,,4,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,1
1006 2022-2023 14USU0230T 6091337002,1006,2022-2023,14USU0230T,6091337002,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1007 2022-2023 14USU0230T 6091337005,1007,2022-2023,14USU0230T,6091337005,Escolarizada,22,1,,23,,,,0,,,,0,23,3,,26,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1008 2022-2023 14USU0230T 6091337008,1008,2022-2023,14USU0230T,6091337008,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1009 2022-2023 14USU0230T 6091338002,1009,2022-2023,14USU0230T,6091338002,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1010 2022-2023 14USU0230T 6091338003,1010,2022-2023,14USU0230T,6091338003,Escolarizada,4,6,,10,,,,0,,,,0,4,13,,17,,,,0,,,,0,1,0,,1,0,0,,0,0,0,,0,1,0,,1,,,,0
1011 2022-2023 14USU0230T 6091339001,1011,2022-2023,14USU0230T,6091339001,Escolarizada,2,0,,2,,,,0,,,,0,0,1,,1,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1012 2022-2023 14USU0230T 6091340001,1012,2022-2023,14USU0230T,6091340001,Escolarizada,20,45,,65,,,,4,,,,0,20,46,,66,,,,0,,,,0,0,2,,2,0,0,,0,0,0,,0,0,2,,2,,,,0
1013 2022-2023 14USU0230T 6091340004,1013,2022-2023,14USU0230T,6091340004,Escolarizada,4,8,,12,,,,0,,,,0,2,9,,11,,,,0,,,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,,,,0
1014 2022-2023 14USU0230T 6091341001,1014,2022-2023,14USU0230T,6091341001,Escolarizada,2,5,,7,,,,0,,,,0,9,4,,13,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1015 2022-2023 14USU0230T 6091342012,1015,2022-2023,14USU0230T,6091342012,Escolarizada,14,13,,27,,,,1,,,,0,17,13,,30,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,1
1016 2022-2023 14USU0230T 6091343001,1016,2022-2023,14USU0230T,6091343001,Escolarizada,4,9,,13,,,,0,,,,0,1,6,,7,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1017 2022-2023 14USU0230T 6091344001,1017,2022-2023,14USU0230T,6091344001,Escolarizada,16,4,,20,,,,0,,,,0,16,2,,18,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,,,,0
1018 2022-2023 14USU0230T 6091344002,1018,2022-2023,14USU0230T,6091344002,Escolarizada,1,4,,5,,,,0,,,,0,1,1,,2,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1019 2022-2023 14USU0230T 6091345005,1019,2022-2023,14USU0230T,6091345005,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1020 2022-2023 14USU0230T 6091345008,1020,2022-2023,14USU0230T,6091345008,Escolarizada,4,0,,4,,,,0,,,,0,1,2,,3,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1021 2022-2023 14USU0230T 6091345011,1021,2022-2023,14USU0230T,6091345011,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1022 2022-2023 14USU0230T 6092202002,1022,2022-2023,14USU0230T,6092202002,Escolarizada,0,0,,0,,,,0,,,,0,2,6,,8,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1023 2022-2023 14USU0230T 6092203006,1023,2022-2023,14USU0230T,6092203006,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1024 2022-2023 14USU0230T 6092204007,1024,2022-2023,14USU0230T,6092204007,Escolarizada,1,6,,7,,,,0,,,,0,2,2,,4,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1025 2022-2023 14USU0230T 6092206002,1025,2022-2023,14USU0230T,6092206002,Escolarizada,0,0,,0,,,,0,,,,0,0,1,,1,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1026 2022-2023 14USU0230T 6092206010,1026,2022-2023,14USU0230T,6092206010,Escolarizada,0,0,,0,,,,0,,,,0,0,2,,2,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1027 2022-2023 14USU0230T 6092207003,1027,2022-2023,14USU0230T,6092207003,Escolarizada,0,0,,0,,,,0,,,,0,2,4,,6,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1028 2022-2023 14USU0230T 6092208015,1028,2022-2023,14USU0230T,6092208015,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1029 2022-2023 14USU0230T 6093201002,1029,2022-2023,14USU0230T,6093201002,Escolarizada,0,0,,0,,,,0,,,,0,5,0,,5,,,,0,,,,0,1,0,,1,0,0,,0,0,0,,0,1,0,,1,,,,0
1030 2022-2023 14USU0230T 6093201005,1030,2022-2023,14USU0230T,6093201005,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1031 2022-2023 14USU0230T 6093202001,1031,2022-2023,14USU0230T,6093202001,Escolarizada,2,11,,13,,,,0,,,,0,0,3,,3,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1032 2022-2023 14USU0230T 6093203005,1032,2022-2023,14USU0230T,6093203005,Escolarizada,0,0,,0,,,,0,,,,0,0,2,,2,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1033 2022-2023 14USU0230T 6093204001,1033,2022-2023,14USU0230T,6093204001,Escolarizada,0,0,,0,,,,0,,,,0,3,9,,12,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1034 2022-2023 14USU0230T 6093205004,1034,2022-2023,14USU0230T,6093205004,Escolarizada,0,0,,0,,,,0,,,,0,2,2,,4,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1035 2022-2023 14USU0230T 6093206003,1035,2022-2023,14USU0230T,6093206003,Escolarizada,6,4,,10,,,,0,,,,0,1,3,,4,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1036 2022-2023 14USU0230T 6093207002,1036,2022-2023,14USU0230T,6093207002,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1037 2022-2023 14USU0230T 6095600002,1037,2022-2023,14USU0230T,6095600002,Escolarizada,5,3,,8,,,,0,,,,0,5,7,,12,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1038 2022-2023 14USU0230T 7012601008,1038,2022-2023,14USU0230T,7012601008,Escolarizada,8,7,,15,,,,0,,,,0,1,1,,2,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1039 2022-2023 14USU0230T 7012601010,1039,2022-2023,14USU0230T,7012601010,Escolarizada,0,0,,0,,,,0,,,,0,2,1,,3,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1040 2022-2023 14USU0230T 7022600002,1040,2022-2023,14USU0230T,7022600002,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1041 2022-2023 14USU0230T 7031100001,1041,2022-2023,14USU0230T,7031100001,Escolarizada,3,12,,15,,,,0,,,,0,2,4,,6,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,,,,0
1042 2022-2023 14USU0230T 7031100028,1042,2022-2023,14USU0230T,7031100028,Escolarizada,0,0,,0,,,,0,,,,0,1,1,,2,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1043 2022-2023 14USU0230T 7031100030,1043,2022-2023,14USU0230T,7031100030,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,0,1,,1,0,0,,0,0,0,,0,1,1,,2,,,,0
1044 2022-2023 14USU0230T 7031100043,1044,2022-2023,14USU0230T,7031100043,Escolarizada,3,10,,13,,,,0,,,,0,0,4,,4,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1045 2022-2023 14USU0230T 7031100103,1045,2022-2023,14USU0230T,7031100103,Escolarizada,0,0,,0,,,,0,,,,0,0,1,,1,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1046 2022-2023 14USU0230T 7031100188,1046,2022-2023,14USU0230T,7031100188,Escolarizada,5,13,,18,,,,0,,,,0,1,3,,4,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1047 2022-2023 14USU0230T 7031500022,1047,2022-2023,14USU0230T,7031500022,Escolarizada,2,5,,7,,,,0,,,,0,2,10,,12,,,,0,,,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1048 2022-2023 14USU0230T 7031500078,1048,2022-2023,14USU0230T,7031500078,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,1
1049 2022-2023 14USU0230T 7033200002,1049,2022-2023,14USU0230T,7033200002,Escolarizada,0,0,,0,,,,0,,,,0,1,1,,2,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1050 2022-2023 14USU0230T 7042500034,1050,2022-2023,14USU0230T,7042500034,Escolarizada,0,0,,0,,,,0,,,,0,0,1,,1,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1051 2022-2023 14USU0230T 7042500062,1051,2022-2023,14USU0230T,7042500062,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1052 2022-2023 14USU0230T 7051200018,1052,2022-2023,14USU0230T,7051200018,Escolarizada,0,0,,0,,,,0,,,,0,2,1,,3,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1053 2022-2023 14USU0230T 7051200022,1053,2022-2023,14USU0230T,7051200022,Escolarizada,0,0,,0,,,,0,,,,0,1,1,,2,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1054 2022-2023 14USU0230T 7091316004,1054,2022-2023,14USU0230T,7091316004,Escolarizada,1,11,,12,,,,0,,,,0,1,1,,2,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1055 2022-2023 14USU0230T 7091325001,1055,2022-2023,14USU0230T,7091325001,Escolarizada,0,0,,0,,,,0,,,,0,1,4,,5,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,1
1056 2022-2023 14USU0230T 7091345002,1056,2022-2023,14USU0230T,7091345002,Escolarizada,2,6,,8,,,,0,,,,0,0,0,,0,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1057 2022-2023 14USU0230T 7091345005,1057,2022-2023,14USU0230T,7091345005,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1058 2022-2023 14USU0230T 7092208001,1058,2022-2023,14USU0230T,7092208001,Escolarizada,0,3,,3,,,,0,,,,0,0,0,,0,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1059 2022-2023 14USU0230T 7093207003,1059,2022-2023,14USU0230T,7093207003,Escolarizada,0,0,,0,,,,0,,,,0,0,2,,2,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1060 2022-2023 14USU0230T 7095000001,1060,2022-2023,14USU0230T,7095000001,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1061 2022-2023 14USU0230T 7095000011,1061,2022-2023,14USU0230T,7095000011,Escolarizada,3,6,,9,,,,0,,,,0,2,2,,4,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1062 2022-2023 14USU0230T 7095200012,1062,2022-2023,14USU0230T,7095200012,Escolarizada,0,0,,0,,,,0,,,,0,0,2,,2,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1063 2022-2023 14USU0230T 7095600015,1063,2022-2023,14USU0230T,7095600015,Escolarizada,0,0,,0,,,,0,,,,0,2,0,,2,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1064 2022-2023 14USU0230T 7033200077,1064,2022-2023,14USU0230T,7033200077,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
1065 2022-2023 14USU0230T 7095600030,1065,2022-2023,14USU0230T,7095600030,Escolarizada,7,7,,14,,,,2,,,,0,3,5,,8,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0
